0,1,2,3
The Port Hotel,Dal Tadka,₹280,Yellow lentils tempered with garlic and dry red chilli.
The Port Hotel,Honey Chilli Potato,₹250,Crispy potato batons tossed in sweet and spicy sauce.
The Port Hotel,Butter Naan,₹120,
The Port Hotel,Chicken Manchow Soup,₹200,An all time favourite.
The Port Hotel,Plain Phulka,₹60,
The Port Hotel,Plain Rice,₹180,
The Port Hotel,Onion Kulcha,₹140,
The Port Hotel,Spicy Potato Kulcha,₹140,
The Port Hotel,Masala Kulcha,₹140,
The Port Hotel,Chicken Fry Biryani,₹420,Andhra style fry chicken biryani.
The Port Hotel,Vegetable Cigars,₹300,Crispy vegetable roll served with sweet chilli dip.
The Port Hotel,Murgh Wajid Ali,₹450,Chicken stuffed with scrambled eggs and topped with masala gravy.
The Port Hotel,Shanghai Chicken Wings,₹380,"Golden fried chicken wings, tossed with chillies and onion."
The Port Hotel,Chicken Hakka Noodles,₹300,
The Port Hotel,Paneer Tiranga Tikka,₹350,"Clay oven cooked kasaundi marinated cottage cheese stuffed with mint chutney and chilli
paste."
The Port Hotel,Paneer Tikka,₹350,"Cottage cheese rubbed with Indian spices, chilli powder and cooked inside the mud ... read more"
The Port Hotel,Paneer Malai Tikka,₹380,Mildly spiced cottage cheese bites enriched with cream and charbroiled in mud oven.
The Port Hotel,Hara Bhara Kebab,₹280,"Kabab made of spinach, green peas, potato and Indian spices."
The Port Hotel,Bharwa Tandoori Aloo,₹280,Sesame coated potato barrels stuffed with a mixed of nuts and tangy masala ... read more
The Port Hotel,Tandoori Mushroom,₹360,Indian mixed pickle infused stuffed mushroom and charbroiled inside mud oven.
The Port Hotel,Chilli Paneer,₹350,Wok tossed cottage cheese in spicy soya sauce.
The Port Hotel,Chilli Mushroom,₹350,Wok tossed cottage cheese in spicy soya sauce.
The Port Hotel,Honey Chilli Potato,₹250,Crispy potato batons tossed in sweet and spicy sauce.
The Port Hotel,Vegetable Manchurian Dry,₹250,Fried vegetable dumpling tossed in spicy manchurian gravy.
The Port Hotel,Chutney Wale Corn Cake,₹250,Pan fried American corn patty Infused with spicy and tangy Indian spices.
The Port Hotel,Tandoori Gobi Kandhari,₹250,"Mildly spiced cauliflower florets enriched with pomegranate and cream and charbroiled inside
mud oven."
The Port Hotel,Bhutta Malai Seekh,₹250,"Corn, cottage cheese and vegetable skewer and glazed in mud oven."
The Port Hotel,Stick Baby Corn,₹250,Pan fried spicy baby corn skewers.
The Port Hotel,Crispy Corn,₹300,Batter fried American corn tossed in chilli sauce.
The Port Hotel,Tai Chi Paneer,₹350,"Batter fried paneer chunks tossed with trio of bellpepper, onion and Chef special ... read more"
The Port Hotel,Mushroom Kurkuri,₹350,Batter fried crispy mushroom stuffed with bellpepper and cheese.
The Port Hotel,Vegetable Tilla Kebab,₹250,Mix vegetable with cheese skewers.
The Port Hotel,Veg Tandoori Sampler,₹600,An exotic symphony of tandoori tikka and kebabs.
The Port Hotel,Chicken Tai Chi,₹380,Crispy chicken dices tossed along with sichuan pepper and spicy sauce.
The Port Hotel,Bhatti Ka Murgh,₹350,Spicy chunks of chicken marinated with murgh masala and cooked in clay oven.
The Port Hotel,Surkh Lal Chicken Tikka,₹375,"Chicken bites laced in a flavourful marinade of red chilli paste, yoghurt, mustard ... read more"
The Port Hotel,Chicken Malai Tikka,₹400,Mildly spiced chicken bites enriched with cream and charbroiled in tandoori.
The Port Hotel,Achari Chicken Tikka,₹350,Chicken bites marinated in pickled yoghurt and chef secret spices and charbroiled in ... read more
The Port Hotel,Traditional Tandoori Chicken,₹700,Indian delicacy around the world mud oven roasted chicken.
The Port Hotel,Chicken Seekh Kebab,₹350,"Mince chicken spiced with roasted whole spices, flavoured with dry fenugreek and charbroiled ... read more"
The Port Hotel,Chicken Chilli Milli Kebab,₹350,"Juicy chicken rubbed with Indian spices, chilli powder and chilli flakes and seared ... read more"
The Port Hotel,Shanghai Chicken Wings,₹380,"Golden fried chicken wings, tossed with chillies and onion."
The Port Hotel,Salt and Pepper Chicken,₹350,Batter fried chicken tossed with cracked pepper and chopped peppers.
The Port Hotel,Chicken Tangri Kebab [4 Pieces],₹380,"Chicken legs laced in a flavourful marinade of red chilli paste, yoghurt and ... read more"
The Port Hotel,Ajwaini Fish Tikka,₹380,"Yogurt and mustard marinated fish, cooked in clay oven with a hint of ... read more"
The Port Hotel,Chilli Chicken,₹350,Crispy chicken chunks tossed with soya chilli sauce.
The Port Hotel,Salt and Pepper Fish,₹380,Batter fried fish tossed with cracked pepper and chopped peppers.
The Port Hotel,Thai Fish Tikka,₹380,"Soft chunks of fish marinated with cheddar cheese, lemon grass and kaffir lime ... read more"
The Port Hotel,Crispy Prawns Hot Pepper,₹450,Wok tossed crispy prawns tossed in black pepper sauce.
The Port Hotel,Chilli Garlic Prawns,₹450,Crispy fish chunks tossed with soya chilli sauce.
The Port Hotel,The Port Casserole,₹300,Port special vegetable rice preparation.
The Port Hotel,Curd Rice,₹220,
The Port Hotel,Peas Pulao,₹260,
The Port Hotel,Mix Veg Pulao,₹260,
The Port Hotel,Plain Rice,₹180,
The Port Hotel,Paneer Makhani Biryani,₹350,Served with tadka dahi and makhani gravy.
The Port Hotel,Veg Biryani,₹300,Served with raita and mirch ka salan.
The Port Hotel,Egg Biryani,₹320,
The Port Hotel,Butter Chicken Biryani,₹420,Served with tadka dahi and makhani gravy.
The Port Hotel,Boneless Butter Chicken Biryani,₹450,Served with tadka dahi and makhani gravy.
The Port Hotel,Chicken Fry Biryani,₹420,Andhra style fry chicken biryani.
The Port Hotel,Port Special Biryani,₹500,
The Port Hotel,Paneer Makhanwala,₹380,Cottage cheese cooked in our chef special cream enriched silky tomato gravy.
The Port Hotel,Paneer Tikka Masala,₹380,"Tandoor charbroiled cottage cheese chunks simmered in rich tomato onion gravy and house
spices."
The Port Hotel,Paneer Bhurji,₹380,"Grated cottage cheese cooked along with onion, green chilli and coriander."
The Port Hotel,Paneer Khatta Pyaza,₹380,Cottage cheese cooked in spicy tangy thick gravy along with sirka onions.
The Port Hotel,Paneer Dum Anari,₹380,"Cottage cheese cooked in our chef special cream enriched silky gravy finished with
pomegranate ... read more"
The Port Hotel,Shahi Paneer,₹380,Cottage cheese cooked in our chef special cream enriched silky gravy.
The Port Hotel,Kadai ka Paneer,₹380,"Cottage cheese, onion and peppers cooked in spicy tomato onion gravy."
The Port Hotel,Tawa Paneer,₹380,"Tandoor charbroiled cottage cheese chunks cooked with tomato and onion in tawa with
house ... read more"
The Port Hotel,Stuffed Paneer Steak,₹380,Smoke flavour. Stuffed cottage cheese cooked in our chef special dongar flavoured silky ... read more
The Port Hotel,Paneer Kali Mirch,₹380,Chunks of cottage cheese stewed slowly in yoghurt gravy with lots of black ... read more
The Port Hotel,Dahiwala Paneer,₹380,Chunks of cottage cheese stewed slowly in yoghurt gravy with flavourful spices.
The Port Hotel,Handi Paneer,₹380,Chunks of cottage cheese cooked slowly in flavourful spices with kewra water.
The Port Hotel,Mix Veg Makhani,₹320,An assortment of vegetables cooked in our chef special cream enriched silky tomato ... read more
The Port Hotel,Kadai Vegetables,₹320,Assorted vegetables cooked with the Chefs special flavourful spinach gravy.
The Port Hotel,Subz Miloni,₹320,Assorted vegetables cooked with the Chefs special kadai masala and spinach gravy.
The Port Hotel,Matar Mushroom Masala,₹380,Garden green peas and button mushroom simmered in rich tomato onion gravy and ... read more
The Port Hotel,Mushroom Hara Pyaza,₹380,Button muushroom and spring onions stewed in tomato onion gravy.
The Port Hotel,Bhindi Do Pyaza,₹280,Okra cooked in double the quantity of onion tomato gravy.
The Port Hotel,Punjabi Veg Kofta Curry,₹320,Mix veg dupling cooked in spicy Punjabi gravy.
The Port Hotel,Shahi Kofta Curry,₹380,Mix veg dupling cooked in cream enriched gravy.
The Port Hotel,Angoori Kofta Curry,₹320,Mix veg dupling cooked in spicy Punjabi gravy.
The Port Hotel,Matar Methi Malai,₹320,Garden fresh green peas cooked in fenugreek flavoured creamy gravy.
The Port Hotel,Aloo Hara Pyaza,₹320,Baby potato and spring onions stewed in tomato onion gravy.
The Port Hotel,Punjabi Dum Aloo,₹320,Stuffed potato barrels cooked in fenugreek flavoured chef special gravy.
The Port Hotel,Punjabi Chana Masala,₹320,Chick peas cooked with Indian spices with a Punjabi chatpata touch.
The Port Hotel,Dal Tadka,₹280,Yellow lentils tempered with garlic and dry red chilli.
The Port Hotel,Dum Dal,₹380,Black lentils cooked in traditional method of dum and house spices.
The Port Hotel,Dal Langar Masala,₹280,Dio of pulses perfect cooked with spices and onions.
The Port Hotel,Chilli Paneer,₹380,Braised cottage cheese tossed with sweet pepper and house special spicy sauce.
The Port Hotel,Vegetable Manchurian Gravy,₹320,Fried vegetable dumpling in spicy manchurian gravy.
The Port Hotel,Omelette Curry,₹320,"Spicy, flavourful and delicious omelette curry made in dhaba style."
The Port Hotel,Chicken Tikka Masala,₹420,Tandoor charbroiled chicken chunks simmered in tomato onion gravy and house spices.
The Port Hotel,Boneless Classic Butter Chicken,₹460,"Chicken simmered in rich tomato gravy, house spices and finished with butter."
The Port Hotel,Murgh Sirka Pyaza,₹420,Chicken chunks cooked with pickled onions in spicy masala gravy.
The Port Hotel,Boneless Murgh Sirka Pyaza,₹450,Chicken chunks cooked with pickled onions in spicy masala gravy.
The Port Hotel,Boneless Kadhai Chicken,₹460,Chicken chunks cooked with onion and capsicum in tomato onion gravy.
The Port Hotel,Chilli Chicken Gravy,₹400,Batter fried chicken chunks cooked with soya chilli sauce.
The Port Hotel,Chicken Lemongrass Chilli Garlic,₹400,Chicken supreme tossed in lemongrass chilli and garlic sauce.
The Port Hotel,Chicken Hot Garlic,₹400,Batter fried chicken cooked along with lots of garlic and chilli paste.
The Port Hotel,Murgh Wajid Ali,₹450,Chicken stuffed with scrambled eggs and topped with masala gravy.
The Port Hotel,Stuffed Chicken Steak,₹400,Smoke flavour. Stuffed chicken cooked in our chef special dongar flavoured silky tomato ... read more
The Port Hotel,Chicken Seekh Tawa Masala,₹400,"Tandoor charbroiled mince chicken skewers cooked with tomato and onion in tawa with
house ... read more"
The Port Hotel,Tawa Chicken,₹400,"Tandoor charbroiled chicken chunks cooked with tomato and onion in tawa with house
spices."
The Port Hotel,Chicken Kali Mirch,₹400,Chunks of chicken stewed slowly in yoghurt gravy with lots of black pepper.
The Port Hotel,Dahiwala Chicken,₹400,Chunks of chicken stewed slowly in yoghurt gravy with flavourful spices.
The Port Hotel,Handi Chicken,₹400,"Chunks of chicken, egg cooked slowly in flavourful spices with kewra water."
The Port Hotel,Chicken Stew,₹400,Chunks of chicken stewed slowly with madras onion and stock and five spice ... read more
The Port Hotel,Kodi Kura,₹420,Andhra chicken curry made the traditional way by pounding masala with mortar and ... read more
The Port Hotel,Boneless Kodi Kura,₹450,Andhra chicken curry made the traditional way by pounding masala with mortar and ... read more
The Port Hotel,Rayalaseema Chepala Pulusu,₹420,Spicy and tangy fish curry.
The Port Hotel,Chilli Fish Gravy,₹420,Fish braised in our spicy sauce with peppers and spring onions.
The Port Hotel,Fish Curry,₹420,Fish cooked in medium spicy curry.
The Port Hotel,Prawns Curry,₹525,Prawns cooked in medium spicy curry.
The Port Hotel,Plain Tandoori Roti,₹75,
The Port Hotel,Butter Tandoori Roti,₹85,
The Port Hotel,Hari Mirch Tandoori Roti,₹100,
The Port Hotel,Lal Mirch Tandoori Roti,₹100,
The Port Hotel,Achari Tandoori Roti,₹100,
The Port Hotel,Plain Phulka,₹60,
The Port Hotel,Butter Phulka,₹70,
The Port Hotel,Plain Naan,₹100,
The Port Hotel,Butter Naan,₹120,
The Port Hotel,Cheese Pier Naan,₹140,
The Port Hotel,Garlic Pier Naan,₹140,
The Port Hotel,Achari Pier Naan,₹140,
The Port Hotel,Oregano Pier Naan,₹140,
The Port Hotel,Pudina Parantha,₹120,
The Port Hotel,Lachha Parantha,₹120,
The Port Hotel,Hari Mirch Parantha,₹120,
The Port Hotel,Lal Mirch Parantha,₹120,
The Port Hotel,Onion Kulcha,₹140,
The Port Hotel,Masala Kulcha,₹140,
The Port Hotel,Spicy Potato Kulcha,₹140,
The Port Hotel,Cottage Cheese Kulcha,₹175,
The Port Hotel,Corn and Cheese Kulcha,₹175,
The Port Hotel,3 Bread Basket,₹300,"Assortment of roti, naan and kulcha."
The Port Hotel,A Port Take 5 Hour Simmered Tomato Soup,₹155,Oven roasted tomato broth.
The Port Hotel,Mushroom Walnut Soup,₹175,"A deliciously creamy, hearty mushroom soup made with walnuts."
The Port Hotel,Veg Peking Hot and Sour Soup,₹155,[Medium Spicy] Thick hot and sour soup.
The Port Hotel,Veg Manchow Soup,₹155,An all time favourite.
The Port Hotel,Veg Sweet Corn Soup,₹155,A classic Chinese corn base vegetable broth.
The Port Hotel,Veg Tom Yum Soup,₹155,A classic Chinese kafir lime leaf vegetable broth.
The Port Hotel,Veg Lemon Coriander Soup,₹155,An Indo Chinese thin broth and lemony in taste.
The Port Hotel,The Chilli Paneer Soup,₹250,Soupy version of favourite chilli paneer.
The Port Hotel,The Chilli Mushroom Soup,₹280,
The Port Hotel,Cream of Chicken Soup,₹175,Favourite chicken broth enriched with thick cream.
The Port Hotel,Chicken Peking Hot and Sour Soup,₹200,[Medium Spicy] Thick hot and sour soup.
The Port Hotel,Chicken Manchow Soup,₹200,An all time favourite.
The Port Hotel,Chicken Sweet Corn Soup,₹200,A classic Chinese corn base vegetable broth.
The Port Hotel,Chicken Tom Yum Soup,₹220,A classic Chinese kafir lime leaf vegetable broth.
The Port Hotel,Chicken Lemon Coriander Soup,₹200,An Indo Chinese thin broth and lemony in taste.
The Port Hotel,The Chilli Chicken Soup,₹280,Soupy version of favourite chilli chicken.
The Port Hotel,Garden Green Salad,₹150,An assortment of garden green veggies.
The Port Hotel,Vegetable Fried Rice,₹280,
The Port Hotel,Veg Chilli Garlic Fried Rice,₹320,
The Port Hotel,Veg Schezwan Fried Rice,₹300,
The Port Hotel,Mongolian Rice,₹380,
The Port Hotel,Egg Fried Rice,₹300,
The Port Hotel,Egg Chilli Garlic Fried Rice,₹340,
The Port Hotel,Egg Schezwan Fried Rice,₹320,
The Port Hotel,Chicken Fried Rice,₹340,
The Port Hotel,Chicken Schezwan Fried Rice,₹340,
The Port Hotel,Chicken Chilli Garlic Fried Rice,₹360,
The Port Hotel,Vegetable Hakka Noodles,₹250,
The Port Hotel,Veg Chilli Garlic Noodles,₹320,
The Port Hotel,Vegetable Chopsuey,₹340,"Crispy fried noodles with sweet, spicy and sour sauce."
The Port Hotel,Egg Hakka Noodles,₹270,
The Port Hotel,Egg Chilli Garlic Noodles,₹340,
The Port Hotel,Chicken Hakka Noodles,₹300,
The Port Hotel,Chicken Chilli Garlic Noodles,₹360,
The Port Hotel,Chicken Chopsuey,₹400,"Crispy fried noodles with sweet, spicy and sour sauce."
The Port Hotel,Arrabbiata Pasta,₹320,Pasta tossed in spicy chunky tomato sauce with olive oil and garlic.
The Port Hotel,Double Cheese Pasta,₹350,Pasta tossed in creamy cheese sauce.
The Port Hotel,Mushroom Cream Pasta,₹380,Pasta tossed in creamy cheese sauce with mushroom.
The Port Hotel,Cheese Poppers,₹300,Golden fried cheese rolls.
The Port Hotel,Vegetable Cigars,₹300,Crispy vegetable roll served with sweet chilli dip.
The Port Hotel,Potato Cheese Finger,₹280,Golden fried potato and cheese fingers.
The Port Hotel,American Corn Fries,₹250,"Seasoned floor dusted crispy corn sticks tossed with in house masala, served with ... read more"
The Port Hotel,Butter Chicken Cigars,₹380,Classic butter chicken filled spring roll served with makhni gravy.
The Port Hotel,Chicken Cigars,₹350,Chicken roll served with sweet chilli dip.
The Port Hotel,Chicken Popcorn,₹350,Crispy chicken chunks served with chilli mayo.
The Port Hotel,Fish Finger,₹380,Crispy crumb fried fish goujons and twisted tartare.
The Port Hotel,Mixed Veg Raita,₹120,Mixed vegetable whipped yoghurt.
The Port Hotel,Plain Yoghurt,₹100,Homemade natural yoghurt.
The Port Hotel,Roasted Papad,₹40,
The Port Hotel,Masala Papad,₹75,
The Port Hotel,Fruit Salad,₹150,An assortment of seasonal fresh fruit with ice cream.
The Port Hotel,"Mint Leaves, Lemon Chunks Soda",₹220,
The Port Hotel,Thai Refresher,₹220,
The Port Hotel,Port Iced Tea,₹220,
The Port Hotel,Fresh Lime Soda,₹140,
The Port Hotel,Fresh Lime Water,₹120,
The Port Hotel,Coffee,₹100,
The Port Hotel,Tea,₹80,
The Port Hotel,Seasonal Fresh Fruit Juice,₹180,
The Port Hotel,Soda,₹60,
The Port Hotel,Hot Milk,₹80,
The Port Hotel,Cold Milk,₹80,
Fusion Foods Multicusine Family Restaurant,Chicken Fry Biryani,₹335,
Fusion Foods Multicusine Family Restaurant,Chicken 555,₹330,
Fusion Foods Multicusine Family Restaurant,Mughlai Chicken Biryani,₹370,
Fusion Foods Multicusine Family Restaurant,Prawns Fry Biryani,₹400,
Fusion Foods Multicusine Family Restaurant,Chicken Sambar Rice,₹220,
Fusion Foods Multicusine Family Restaurant,Fish Apollo,₹385,
Fusion Foods Multicusine Family Restaurant,Chicken Manchurian,₹330,
Fusion Foods Multicusine Family Restaurant,Chicken Butter Masala,₹330,
Fusion Foods Multicusine Family Restaurant,Hunan Chicken,₹330,
Fusion Foods Multicusine Family Restaurant,Fusion Special Wong Non Veg Fried Rice,₹320,[Chef's Special]
Fusion Foods Multicusine Family Restaurant,Andhra Chicken Curry,₹320,
Fusion Foods Multicusine Family Restaurant,Chicken Manchow Soup,₹150,
Fusion Foods Multicusine Family Restaurant,Paneer Butter Masala,₹295,
Fusion Foods Multicusine Family Restaurant,Veg Fried Rice,₹275,
Fusion Foods Multicusine Family Restaurant,Veg Biryani,₹270,
Fusion Foods Multicusine Family Restaurant,Egg 65,₹210,
Fusion Foods Multicusine Family Restaurant,Chicken Corn Soup,₹150,
Fusion Foods Multicusine Family Restaurant,Chicken Lemon Coriander Soup,₹150,
Fusion Foods Multicusine Family Restaurant,Veg Corn Soup,₹130,
Fusion Foods Multicusine Family Restaurant,Veg Clear Soup,₹130,
Fusion Foods Multicusine Family Restaurant,Veg Manchow Soup,₹130,
Fusion Foods Multicusine Family Restaurant,Veg Hot and Sour Soup,₹130,
Fusion Foods Multicusine Family Restaurant,Veg Lemon Coriander Soup,₹130,
Fusion Foods Multicusine Family Restaurant,Veg Talumein Soup,₹130,
Fusion Foods Multicusine Family Restaurant,Veg Chefs Special Soup,₹140,[Chef's Special]
Fusion Foods Multicusine Family Restaurant,Chicken Corn Soup,₹150,
Fusion Foods Multicusine Family Restaurant,Chicken Clear Soup,₹150,
Fusion Foods Multicusine Family Restaurant,Chicken Manchow Soup,₹150,
Fusion Foods Multicusine Family Restaurant,Chicken Hot and Sour Soup,₹150,
Fusion Foods Multicusine Family Restaurant,Chicken Lemon Coriander Soup,₹150,
Fusion Foods Multicusine Family Restaurant,Chicken Talumein Soup,₹150,
Fusion Foods Multicusine Family Restaurant,Non Veg Chef's Special Soup,₹160,[Chef's Special]
Fusion Foods Multicusine Family Restaurant,Chilli Paneer,₹285,
Fusion Foods Multicusine Family Restaurant,Crispy Baby Corn,₹275,
Fusion Foods Multicusine Family Restaurant,Baby Corn Pepper & Salt,₹275,
